Video,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label,Sadness,Joy,Fear,Disgust,Anger,Score,Label
https://www.youtube.com/watch?v=EGmlFdwD4C4,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.45,0.0,0.0,0.0,0.45,POSITIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.7875,0.0,0.0,0.0,0.7875,POSITIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.6125,0.0,0.0,0.0,0.6125,POSITIVE,0.3875,0.46875,0.31,0.31,0.155,0.27708333333333335,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE,0.433125,0.778125,0.0,0.28875,0.0,0.05625,NEUTRAL,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7875,0.0,0.0,0.2625,0.2625,-0.7875,NEGATIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.9375,0.0,0.0,0.0,0.9375,POSITIVE,0.0,0.39375,0.0,0.0,0.0,0.39375,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.7875,0.0,0.0,0.0,0.7875,POSITIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.3125,0.0,0.0,0.0,0.3125,POSITIVE,0.0,0.6125,0.0,0.0,0.0,0.6125,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.2625,0.0,0.2625,0.0,0.0,-0.2625,NEGATIVE,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE,0.0,0.74375,0.0,0.0,0.0,0.74375,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.2625,0.0,0.2625,0.0,0.2625,-0.2625,NEGATIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.453125,0.3417578125,0.3776041666666667,0.3020833333333333,0.2265625,0.1884077380952381,MIXED,0.42,0.798,0.21,0.21,0.21,0.378,MIXED,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.144375,0.51875,0.144375,0.0,0.144375,0.278125,POSITIVE,0.0,0.25,0.0,0.0,0.0,0.25,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE,0.0,0.26964285714285713,0.0,0.0,0.0,0.26964285714285713,POSITIVE,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.2,0.2,0.2,0.0,0.0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.3659090909090909,0.0,0.0,0.0,0.3659090909090909,POSITIVE,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.459375,0.0,0.0,0.0,0.459375,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.7875,0.0,0.0,0.0,0.7875,POSITIVE,0.0,0.65625,0.0,0.0,0.0,0.65625,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.7875,0.0,0.0,0.0,0.7875,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE,0.0,0.25,0.0,0.0,0.0,0.25,POSITIVE,0.175,0.735,0.175,0.0,0.175,0.56,MIXED,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.525,0.0,0.0,0.0,0.0,-0.525,NEGATIVE,0.0,0.25,0.0,0.0,0.0,0.25,POSITIVE,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE,0.0,0.25625,0.0,0.0,0.0,0.25625,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.4703125,0.0,0.0,0.0,0.4703125,POSITIVE,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE,0.6825,0.2375,0.0,0.0,0.0,-0.445,MIXED,0.0,0.65625,0.0,0.0,0.0,0.65625,POSITIVE,0.525,0.0,0.525,0.525,0.2625,-0.525,NEGATIVE
"
"
