Visualizacoes;Like;Deslikes;Like Comentarios;Qtd Caracteres;Codigo;Opiniao;Emoji ;Densidade semantica;Dificuldade;Tristeza;Alegria;Medo;Aversao;Raiva;Pontuacao;Resultado
305.775;18000;37;1;76;;1;;3;2;;0.875;;;;0.875;1
305.775;18000;37;;40;;1;;2;3;;0.6125;;;;0.6125;1
305.775;18000;37;;40;;1;;3;2;;0.6125;;;;0.6125;1
305.775;18000;37;;133;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;133;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;2;87;;1;;2;3;;0.6416666666666667;;;;0.6416666666666667;1
305.775;18000;37;2;87;;1;;3;2;;0.6416666666666667;;;;0.6416666666666667;1
305.775;18000;37;;91;;1;;2;3;;0.7;;;;0.7;1
305.775;18000;37;;91;;1;;3;2;;0.7;;;;0.7;1
305.775;18000;37;;119;;1;;2;3;;0.503125;;;;0.503125;1
305.775;18000;37;;119;;1;;3;2;;0.503125;;;;0.503125;1
305.775;18000;37;;71;;1;;2;3;;0.39375;;;;0.39375;1
305.775;18000;37;;71;;1;;3;2;;0.39375;;;;0.39375;1
305.775;18000;37;;59;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;59;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;111;;1;;2;3;;0.8041666666666667;;;;0.8041666666666667;1
305.775;18000;37;;111;;1;;3;2;;0.8041666666666667;;;;0.8041666666666667;1
305.775;18000;37;;75;;1;;2;3;;0.7625;;;;0.7625;1
305.775;18000;37;;75;;1;;3;2;;0.7625;;;;0.7625;1
305.775;18000;37;1;337;;1;;2;3;0.7;0.5002083333333334;;;;-0.19979166666666667;
305.775;18000;37;1;337;;1;;3;2;0.7;0.5002083333333334;;;;-0.19979166666666667;
305.775;18000;37;;42;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;42;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;45;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;45;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;1;97;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;1;97;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;1;39;;1;;2;3;;0.8925;;;;0.8925;1
305.775;18000;37;1;39;;1;;3;2;;0.8925;;;;0.8925;1
305.775;18000;37;;220;;1;;2;3;;0.8275;;;;0.8275;1
305.775;18000;37;;220;;1;;3;2;;0.8275;;;;0.8275;1
305.775;18000;37;1;72;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;1;72;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;61;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;61;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;191;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;191;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;105;;1;;2;3;;0.74375;;;;0.74375;1
305.775;18000;37;;105;;1;;3;2;;0.74375;;;;0.74375;1
305.775;18000;37;1;16;;1;;2;3;;0.7291666666666666;;;;0.7291666666666666;1
305.775;18000;37;1;16;;1;;3;2;;0.7291666666666666;;;;0.7291666666666666;1
305.775;18000;37;;85;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;85;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;1;35;;1;;2;3;;0.25;;;;0.25;1
305.775;18000;37;1;35;;1;;3;2;;0.25;;;;0.25;1
305.775;18000;37;;100;;1;;2;3;;0.55;;;;0.55;1
305.775;18000;37;;100;;1;;3;2;;0.55;;;;0.55;1
305.775;18000;37;;62;;1;;2;3;;0.79375;;;;0.79375;1
305.775;18000;37;;62;;1;;3;2;;0.79375;;;;0.79375;1
305.775;18000;37;2;58;;1;;2;3;;0.853125;;;;0.853125;1
305.775;18000;37;2;58;;1;;3;2;;0.853125;;;;0.853125;1
305.775;18000;37;;125;;1;;2;3;;0.65625;;;;0.65625;1
305.775;18000;37;;125;;1;;3;2;;0.65625;;;;0.65625;1
305.775;18000;37;;85;;1;;2;3;;0.7229166666666667;;;;0.7229166666666667;1
305.775;18000;37;;85;;1;;3;2;;0.7229166666666667;;;;0.7229166666666667;1
305.775;18000;37;1;158;;1;;2;3;;0.8859375;;;;0.8859375;1
305.775;18000;37;1;158;;1;;3;2;;0.8859375;;;;0.8859375;1
305.775;18000;37;;37;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;37;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;3;28;;1;;2;3;;0.91875;;;;0.91875;1
305.775;18000;37;3;28;;1;;3;2;;0.91875;;;;0.91875;1
305.775;18000;37;;54;;1;;2;3;;0.7083333333333334;;;;0.7083333333333334;1
305.775;18000;37;;54;;1;;3;2;;0.7083333333333334;;;;0.7083333333333334;1
305.775;18000;37;1;26;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;1;26;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;42;;1;;2;3;;;;;;;
305.775;18000;37;;42;;1;;3;2;;;;;;;
305.775;18000;37;;27;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;27;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;61;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;61;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;220;1;;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;220;1;;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;7;171;;1;;2;3;0.2625;;;;;-0.2625;-1
305.775;18000;37;7;171;;1;;3;2;0.2625;;;;;-0.2625;-1
305.775;18000;37;;157;;1;;2;3;0.5;0.6591666666666667;;;;0.58875;
305.775;18000;37;;157;;1;;3;2;0.5;0.6591666666666667;;;;0.58875;
305.775;18000;37;;56;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;56;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;27;;1;;2;3;;;;;;;
305.775;18000;37;;27;;1;;3;2;;;;;;;
305.775;18000;37;;94;;1;;2;3;0.285;1.0;;;;0.7;1
305.775;18000;37;;94;;1;;3;2;0.285;1.0;;;;0.7;1
305.775;18000;37;1;35;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;1;35;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;1;22;;1;;2;3;;;;;;;
305.775;18000;37;1;22;;1;;3;2;;;;;;;
305.775;18000;37;;47;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;47;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;66;;1;;2;3;;0.9375;;;;0.9375;1
305.775;18000;37;;66;;1;;3;2;;0.9375;;;;0.9375;1
305.775;18000;37;;31;;1;;2;3;;;;;;;
305.775;18000;37;;31;;1;;3;2;;;;;;;
305.775;18000;37;;37;;1;;2;3;;0.3125;;;;0.3125;1
305.775;18000;37;;37;;1;;3;2;;0.3125;;;;0.3125;1
305.775;18000;37;;332;;1;;2;3;0.2475;0.7569047619047619;0.2475;0.2475;;0.5094047619047619;
305.775;18000;37;;332;;1;;3;2;0.2475;0.7569047619047619;0.2475;0.2475;;0.5094047619047619;
305.775;18000;37;;57;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;57;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;18;;1;;2;3;;0.9625;;;;0.9625;1
305.775;18000;37;;18;;1;;3;2;;0.9625;;;;0.9625;1
305.775;18000;37;;41;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;41;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;1;37;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;1;37;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;10;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;10;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;84;;1;;2;3;;0.74375;;;;0.74375;1
305.775;18000;37;;84;;1;;3;2;;0.74375;;;;0.74375;1
305.775;18000;37;;270;;1;;2;3;0.34125;0.46708333333333335;0.34125;0.170625;;0.12583333333333332;
305.775;18000;37;;270;;1;;3;2;0.34125;0.46708333333333335;0.34125;0.170625;;0.12583333333333332;
305.775;18000;37;1;27;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;1;27;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;70;;1;;2;3;;0.78125;;;;0.78125;1
305.775;18000;37;;70;;1;;3;2;;0.78125;;;;0.78125;1
305.775;18000;37;;42;;1;;2;3;;0.9625;;;;0.9625;1
305.775;18000;37;;42;;1;;3;2;;0.9625;;;;0.9625;1
305.775;18000;37;;46;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;46;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;58;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;58;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;3;17;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;3;17;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;32;;1;;2;3;;0.675;;;;0.675;1
305.775;18000;37;;32;;1;;3;2;;0.675;;;;0.675;1
305.775;18000;37;;33;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;33;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;57;;1;;2;3;;0.91875;;;;0.91875;1
305.775;18000;37;;57;;1;;3;2;;0.91875;;;;0.91875;1
305.775;18000;37;;19;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;19;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;299;;1;;2;3;;0.7234375;;;;0.7234375;1
305.775;18000;37;;299;;1;;3;2;;0.7234375;;;;0.7234375;1
305.775;18000;37;;36;;1;;2;3;;0.9375;;;;0.9375;1
305.775;18000;37;;36;;1;;3;2;;0.9375;;;;0.9375;1
305.775;18000;37;;38;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;38;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;384;;1;;2;3;;0.7425;;;;0.7425;1
305.775;18000;37;;384;;1;;3;2;;0.7425;;;;0.7425;1
305.775;18000;37;;22;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;22;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;20;;1;;2;3;;0.625;;;;0.625;1
305.775;18000;37;;20;;1;;3;2;;0.625;;;;0.625;1
305.775;18000;37;;120;;1;;2;3;;0.721875;;;;0.721875;1
305.775;18000;37;;120;;1;;3;2;;0.721875;;;;0.721875;1
305.775;18000;37;;115;;1;;2;3;;0.945;;;;0.945;1
305.775;18000;37;;115;;1;;3;2;;0.945;;;;0.945;1
305.775;18000;37;;24;;1;;2;3;;0.7875;;;;0.7875;1
305.775;18000;37;;24;;1;;3;2;;0.7875;;;;0.7875;1
305.775;18000;37;;14;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;14;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;120;;1;;2;3;0.6;1.0;;;;;
305.775;18000;37;;120;;1;;3;2;0.6;1.0;;;;;
305.775;18000;37;;67;;1;;2;3;;0.9375;;;;0.9375;1
305.775;18000;37;;67;;1;;3;2;;0.9375;;;;0.9375;1
305.775;18000;37;;85;;1;;2;3;;0.65625;;;;0.65625;1
305.775;18000;37;;85;;1;;3;2;;0.65625;;;;0.65625;1
305.775;18000;37;;25;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;25;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;102;;1;;2;3;;;;;;;
305.775;18000;37;;102;;1;;3;2;;;;;;;
305.775;18000;37;;21;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;21;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;33;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;33;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;47;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;47;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;20;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;20;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;42;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;42;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;33;;1;;2;3;;;;;;;
305.775;18000;37;;33;;1;;3;2;;;;;;;
305.775;18000;37;;17;;1;;2;3;;0.7875;;;;0.7875;1
305.775;18000;37;;17;;1;;3;2;;0.7875;;;;0.7875;1
305.775;18000;37;;12;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;12;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;9;;1;;2;3;;0.875;;;;0.875;1
305.775;18000;37;;9;;1;;3;2;;0.875;;;;0.875;1
305.775;18000;37;;162;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;162;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;119;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;119;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;217;;1;;2;3;0.6125;0.25416666666666665;;;;-0.14;
305.775;18000;37;;217;;1;;3;2;0.6125;0.25416666666666665;;;;-0.14;
305.775;18000;37;;18;;1;;2;3;;;;;;;
305.775;18000;37;;18;;1;;3;2;;;;;;;
305.775;18000;37;4;665;;1;;2;3;;0.7910416666666666;;;;0.7910416666666666;1
305.775;18000;37;4;665;;1;;3;2;;0.7910416666666666;;;;0.7910416666666666;1
305.775;18000;37;;23;;1;;2;3;;0.5;;;;0.5;1
305.775;18000;37;;23;;1;;3;2;;0.5;;;;0.5;1
305.775;18000;37;;10;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;10;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;192;;1;;2;3;;0.39375;;;;0.39375;1
305.775;18000;37;;192;;1;;3;2;;0.39375;;;;0.39375;1
305.775;18000;37;;101;;1;;2;3;;1.0;;;0.6;0.25;
305.775;18000;37;;101;;1;;3;2;;1.0;;;0.6;0.25;
305.775;18000;37;;19;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;19;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;20;;1;;2;3;;0.7875;;;;0.7875;1
305.775;18000;37;;20;;1;;3;2;;0.7875;;;;0.7875;1
305.775;18000;37;;96;;1;;2;3;0.225;0.75;0.225;;0.225;0.375;
305.775;18000;37;;96;;1;;3;2;0.225;0.75;0.225;;0.225;0.375;
305.775;18000;37;;61;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;61;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;39;;1;;2;3;0.7875;;0.2625;0.2625;;-0.7875;-1
305.775;18000;37;;39;;1;;3;2;0.7875;;0.2625;0.2625;;-0.7875;-1
305.775;18000;37;;138;;1;;2;3;0.42;0.21;;;;-0.21;
305.775;18000;37;;138;;1;;3;2;0.42;0.21;;;;-0.21;
305.775;18000;37;;91;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;91;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;64;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;64;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;13;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;13;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;99;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;99;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;29;;1;;2;3;;;;;;;
305.775;18000;37;;29;;1;;3;2;;;;;;;
305.775;18000;37;3;104;;1;;2;3;;0.7875;;;;0.7875;1
305.775;18000;37;3;104;;1;;3;2;;0.7875;;;;0.7875;1
305.775;18000;37;;17;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;17;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;13;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;13;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;149;;1;;2;3;;0.375;;;;0.375;1
305.775;18000;37;;149;;1;;3;2;;0.375;;;;0.375;1
305.775;18000;37;;214;1;;;2;3;;0.5125;;;;0.5125;1
305.775;18000;37;;214;1;;;3;2;;0.5125;;;;0.5125;1
305.775;18000;37;;163;;1;;2;3;0.3;0.453125;;;;0.40625;1
305.775;18000;37;;163;;1;;3;2;0.3;0.453125;;;;0.40625;1
305.775;18000;37;;18;;1;;2;3;;0.39375;;;;0.39375;1
305.775;18000;37;;18;;1;;3;2;;0.39375;;;;0.39375;1
305.775;18000;37;;9;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;9;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;122;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;122;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;99;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;99;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;37;;1;;2;3;;;;;;;
305.775;18000;37;;37;;1;;3;2;;;;;;;
305.775;18000;37;;64;;1;;2;3;;;;;;;
305.775;18000;37;;64;;1;;3;2;;;;;;;
305.775;18000;37;;11;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;11;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;41;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;41;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;75;;1;;2;3;1.0;0.3;;;1.0;-0.85;
305.775;18000;37;;75;;1;;3;2;1.0;0.3;;;1.0;-0.85;
305.775;18000;37;;61;1;;;2;3;;;;;;;
305.775;18000;37;;61;1;;;3;2;;;;;;;
305.775;18000;37;1;33;;1;;2;3;;0.7875;;;;0.7875;1
305.775;18000;37;1;33;;1;;3;2;;0.7875;;;;0.7875;1
305.775;18000;37;;150;;1;;2;3;0.248;0.5505;0.16;0.16;;0.1245;
305.775;18000;37;;150;;1;;3;2;0.248;0.5505;0.16;0.16;;0.1245;
305.775;18000;37;;263;;1;;2;3;;0.8208333333333333;;;;0.8208333333333333;1
305.775;18000;37;;263;;1;;3;2;;0.8208333333333333;;;;0.8208333333333333;1
305.775;18000;37;;14;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;14;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;29;;1;;2;3;;;;;;;
305.775;18000;37;;29;;1;;3;2;;;;;;;
305.775;18000;37;;148;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;148;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;36;;1;;2;3;;;;;;;
305.775;18000;37;;36;;1;;3;2;;;;;;;
305.775;18000;37;17;43;1;;;2;3;;0.525;;;;0.525;1
305.775;18000;37;17;43;1;;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;81;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;81;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;344;;1;;2;3;0.28875;0.8645833333333334;;;;0.38333333333333336;
305.775;18000;37;;344;;1;;3;2;0.28875;0.8645833333333334;;;;0.38333333333333336;
305.775;18000;37;;113;;1;;2;3;;0.775;;;;0.775;1
305.775;18000;37;;113;;1;;3;2;;0.775;;;;0.775;1
305.775;18000;37;;162;;1;;2;3;;0.65625;;;;0.65625;1
305.775;18000;37;;162;;1;;3;2;;0.65625;;;;0.65625;1
305.775;18000;37;6;32;;1;;2;3;;;;;;;
305.775;18000;37;6;32;;1;;3;2;;;;;;;
305.775;18000;37;;92;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;92;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;17;;1;;2;3;;;;;;;
305.775;18000;37;;17;;1;;3;2;;;;;;;
305.775;18000;37;;9;;1;;2;3;;0.75;;;;0.75;1
305.775;18000;37;;9;;1;;3;2;;0.75;;;;0.75;1
305.775;18000;37;;189;;1;;2;3;;0.46875;;;;0.46875;1
305.775;18000;37;;189;;1;;3;2;;0.46875;;;;0.46875;1
305.775;18000;37;9;116;;1;;2;3;;;;;;;
305.775;18000;37;9;116;;1;;3;2;;;;;;;
305.775;18000;37;;50;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;50;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;58;;1;;2;3;;0.9916666666666667;;0.8333333333333334;0.8333333333333334;0.15833333333333333;
305.775;18000;37;;58;;1;;3;2;;0.9916666666666667;;0.8333333333333334;0.8333333333333334;0.15833333333333333;
305.775;18000;37;2;57;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;2;57;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;71;;1;;2;3;;0.7875;;;;0.7875;1
305.775;18000;37;;71;;1;;3;2;;0.7875;;;;0.7875;1
305.775;18000;37;;391;1;;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;391;1;;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;53;1;;;2;3;;;;;;;
305.775;18000;37;;53;1;;;3;2;;;;;;;
305.775;18000;37;;51;;1;;2;3;0.15;0.5;0.15;;;0.25;
305.775;18000;37;;51;;1;;3;2;0.15;0.5;0.15;;;0.25;
305.775;18000;37;;47;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;47;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;48;;1;;2;3;;;;;;;
305.775;18000;37;;48;;1;;3;2;;;;;;;
305.775;18000;37;;46;;1;;2;3;;0.7875;;;;0.7875;1
305.775;18000;37;;46;;1;;3;2;;0.7875;;;;0.7875;1
305.775;18000;37;;79;;1;;2;3;;0.39375;;;;0.39375;1
305.775;18000;37;;79;;1;;3;2;;0.39375;;;;0.39375;1
305.775;18000;37;;452;1;;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;452;1;;;3;2;;0.525;;;;0.525;1
305.775;18000;37;1;46;;1;;2;3;0.25;0.35;;0.75;1.0;-0.4166666666666667;
305.775;18000;37;1;46;;1;;3;2;0.25;0.35;;0.75;1.0;-0.4166666666666667;
305.775;18000;37;1;259;;1;;2;3;;0.65625;;;;0.65625;1
305.775;18000;37;1;259;;1;;3;2;;0.65625;;;;0.65625;1
305.775;18000;37;2;26;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;2;26;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;71;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;71;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;32;;1;;2;3;;;;;;;
305.775;18000;37;;32;;1;;3;2;;;;;;;
305.775;18000;37;20;9;;1;;2;3;;0.375;;;;0.375;1
305.775;18000;37;20;9;;1;;3;2;;0.375;;;;0.375;1
305.775;18000;37;;84;1;;;2;3;;;;;;;
305.775;18000;37;;84;1;;;3;2;;;;;;;
305.775;18000;37;;73;;1;;2;3;0.2;0.2;;;;;
305.775;18000;37;;73;;1;;3;2;0.2;0.2;;;;;
305.775;18000;37;;33;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;33;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;27;;1;;2;3;;;;;;;
305.775;18000;37;;27;;1;;3;2;;;;;;;
305.775;18000;37;8;56;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;8;56;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;6;;1;;2;3;;;;;;;
305.775;18000;37;;6;;1;;3;2;;;;;;;
305.775;18000;37;;10;;1;;2;3;;;;;;;
305.775;18000;37;;10;;1;;3;2;;;;;;;
305.775;18000;37;;120;;1;;2;3;0.525;;;;;-0.525;-1
305.775;18000;37;;120;;1;;3;2;0.525;;;;;-0.525;-1
305.775;18000;37;;;;1;1;2;3;;;;;;;
305.775;18000;37;;;;1;1;3;2;;;;;;;
305.775;18000;37;;19;;1;;2;3;;0.625;;;;0.625;1
305.775;18000;37;;19;;1;;3;2;;0.625;;;;0.625;1
305.775;18000;37;;96;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;96;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;16;;1;;2;3;;;;;;;
305.775;18000;37;;16;;1;;3;2;;;;;;;
305.775;18000;37;1;77;;1;;2;3;;;;;;;
305.775;18000;37;1;77;;1;;3;2;;;;;;;
305.775;18000;37;;104;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;104;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;3;13;;1;;2;3;;0.9625;;;;0.9625;1
305.775;18000;37;3;13;;1;;3;2;;0.9625;;;;0.9625;1
305.775;18000;37;;22;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;22;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;19;;1;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;19;;1;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;12;;1;;2;3;;;;;;;
305.775;18000;37;;12;;1;;3;2;;;;;;;
305.775;18000;37;;108;1;;;2;3;;;;;;;
305.775;18000;37;;108;1;;;3;2;;;;;;;
305.775;18000;37;;56;;1;;2;3;0.525;;;;;-0.525;-1
305.775;18000;37;;56;;1;;3;2;0.525;;;;;-0.525;-1
305.775;18000;37;;34;;1;;2;3;;0.925;;;;0.925;1
305.775;18000;37;;34;;1;;3;2;;0.925;;;;0.925;1
305.775;18000;37;;5;;1;;2;3;;0.9;;;;0.9;1
305.775;18000;37;;5;;1;;3;2;;0.9;;;;0.9;1
305.775;18000;37;;17;;1;;2;3;;0.75;;;;0.75;1
305.775;18000;37;;17;;1;;3;2;;0.75;;;;0.75;1
305.775;18000;37;;41;;1;;2;3;;0.2625;;;;0.2625;1
305.775;18000;37;;41;;1;;3;2;;0.2625;;;;0.2625;1
305.775;18000;37;;5;;1;;2;3;;0.75;;;;0.75;1
305.775;18000;37;;5;;1;;3;2;;0.75;;;;0.75;1
305.775;18000;37;;12;;1;;2;3;;;;;;;
305.775;18000;37;;12;;1;;3;2;;;;;;;
305.775;18000;37;;3;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;3;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;2;5;;1;;2;3;;0.75;;;;0.75;1
305.775;18000;37;2;5;;1;;3;2;;0.75;;;;0.75;1
305.775;18000;37;3;355;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;3;355;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;2;;1;;2;3;;1.0;;;;1.0;1
305.775;18000;37;;2;;1;;3;2;;1.0;;;;1.0;1
305.775;18000;37;;4;;1;;2;3;;0.75;;;;0.75;1
305.775;18000;37;;4;;1;;3;2;;0.75;;;;0.75;1
305.775;18000;37;;65;;1;;2;3;;;;;;;
305.775;18000;37;;65;;1;;3;2;;;;;;;
305.775;18000;37;;23;;1;;2;3;;;;;;;
305.775;18000;37;;23;;1;;3;2;;;;;;;
305.775;18000;37;;8;;1;;2;3;;0.75;;;;0.75;1
305.775;18000;37;;8;;1;;3;2;;0.75;;;;0.75;1
305.775;18000;37;;78;;1;;2;3;;0.6125;;;;0.6125;1
305.775;18000;37;;78;;1;;3;2;;0.6125;;;;0.6125;1
305.775;18000;37;1;14;;1;;2;3;;;;;;;
305.775;18000;37;1;14;;1;;3;2;;;;;;;
305.775;18000;37;;24;1;;;2;3;;0.525;;;;0.525;1
305.775;18000;37;;24;1;;;3;2;;0.525;;;;0.525;1
305.775;18000;37;;8;;1;;2;3;;;;;;;
